Year,Age,Female,Male,Total
1943,32,1063.13,937.01,2000.14
1943,33,1056.38,964.8,2021.18
1943,34,1108.47,1029.48,2137.95
1943,35,1138.46,1103.13,2241.59
1943,36,1118.47,1068.01,2186.48
1943,37,1181.55,1164.19,2345.74
1943,38,1279.66,1310.68,2590.34
1943,39,1226.84,1402.47,2629.31
1943,40,1281.22,1481.39,2762.61
1943,41,1304.44,1528.79,2833.23
1943,42,1488.62,1916.45,3405.07
1943,43,1582.79,1867.39,3450.18
1943,44,1480.93,1746.61,3227.54
1943,45,1637.22,1881.11,3518.33
1943,46,1676.28,2020.83,3697.11
1943,47,1816.26,2245.75,4062.01
1943,48,1984.19,2317.88,4302.07
1943,49,2150.05,2552.2,4702.25
1943,50,2220.66,2788.25,5008.91
1943,51,2189.3,2820.06,5009.36
1943,52,2502.76,3289.14,5791.9
1943,53,2649.07,3639.48,6288.55
1943,54,2769.2,3685.1,6454.3
1943,55,2808.41,3726.13,6534.54
1943,56,3024.59,4202.11,7226.7
1943,57,3194.98,4501.17,7696.15
1943,58,3594.61,4827.33,8421.94
1943,59,3907.41,5170.59,9078
1943,60,4018.19,5295.78,9313.97
1943,61,4045.8,5317.33,9363.13
1943,62,4667.01,5978.13,10645.14
1943,63,4923.81,6291.12,11214.93
1943,64,5053.2,6525.34,11578.54
1943,65,5405.57,6809.77,12215.34
1943,66,5577.47,6928.21,12505.68
1943,67,6291.28,7446.66,13737.94
1943,68,6518.01,7723.1,14241.11
1943,69,6645.66,7968.55,14614.21
1943,70,7139.14,7879.04,15018.18
1943,71,6785.14,7560.72,14345.86
1943,72,7669.56,8231.66,15901.22
1943,73,8052.44,8121.83,16174.27
1943,74,7998.72,7949.23,15947.95
1943,75,8127.34,7892.39,16019.73
1943,76,8164.91,7662.28,15827.19
1943,77,7718.34,7241.4,14959.74
1943,78,7855.63,6775.79,14631.42
1943,79,7706.77,6419.43,14126.2
1943,80,7392.25,5936.49,13328.74
1943,81,6633.13,4985.79,11618.92
1943,82,6642.91,4770.49,11413.4
1943,83,6280.57,4373.6,10654.17
1943,84,5562.13,3598.12,9160.25
1943,85,4877.22,3083.7,7960.92
1943,86,4324.38,2681.92,7006.3
1943,87,3693.28,2093.43,5786.71
1943,88,2953.89,1560.24,4514.13
1943,89,2390.23,1321.32,3711.55
1943,90,1935.58,888.29,2823.87
1943,91,1498.11,639.45,2137.56
1943,92,1217.13,503.43,1720.56
1943,93,906.62,383.21,1289.83
1943,94,609.57,248.78,858.35
1943,95,420.94,140.88,561.82
1943,96,270.23,100.11,370.34
1943,97,214.79,57.11,271.9
1943,98,127.95,33.17,161.12
1943,99,70.74,14.96,85.7
1943,100,45.53,13.08,58.61
1943,101,26.64,1.71,28.35
1943,102,19.62,3,22.62
1943,103,8.16,1,9.16
1943,104,9.09,1,10.09
1943,105,3.27,1,4.27
1943,106,1,0,1
1943,107,0,0,0
1943,108,0,2,2
1943,109,0,0,0
1943,110+,0,0,0
1944,0,17825,23952.83,41777.83
1944,1,1683,1996.25,3679.25
1944,2,816,1015.11,1831.11
1944,3,633,781.09,1414.09
1944,4,543,713.09,1256.09
1944,5,582.7,690.52,1273.22
1944,6,422.93,637.11,1060.04
1944,7,381.28,499.38,880.66
1944,8,318.75,439.34,758.09
1944,9,296.33,448.93,745.26
1944,10,305.81,391.34,697.15
1944,11,271.41,352.96,624.37
1944,12,305.9,378.9,684.8
1944,13,329.29,443.19,772.48
1944,14,359.57,464.82,824.39
1944,15,435.77,518.76,954.53
1944,16,494.88,590.98,1085.86
1944,17,594.88,641.43,1236.31
1944,18,627.82,585.14,1212.96
1944,19,699.65,566.1,1265.75
1944,20,729.8,632.84,1362.64
1944,21,846.83,645.47,1492.3
1944,22,887.13,730.52,1617.65
1944,23,1005.7,736.99,1742.69
1944,24,1015.53,750.88,1766.41
1944,25,769.07,574.5,1343.57
1944,26,727.16,576.05,1303.21
1944,27,806.23,586.84,1393.07
1944,28,809.26,699.89,1509.15
1944,29,969.27,734.17,1703.44
1944,30,1036.41,811.94,1848.35
1944,31,973.2,828.19,1801.39
1944,32,979.8,827.17,1806.97
1944,33,1073.19,945.87,2019.06
1944,34,1083.39,967.31,2050.7
1944,35,1045.64,1030.41,2076.05
1944,36,1020.94,1068.01,2088.95
1944,37,1121.51,1109.06,2230.57
1944,38,1135.37,1216.56,2351.93
1944,39,1239.52,1341.53,2581.05
1944,40,1222.28,1439.17,2661.45
1944,41,1204.98,1480.57,2685.55
1944,42,1340.94,1677.96,3018.9
1944,43,1478.16,1861.34,3339.5
1944,44,1538.64,1942.73,3481.37
1944,45,1569.9,1903.38,3473.28
1944,46,1665.99,1971.47,3637.46
1944,47,1817.45,2183.28,4000.73
1944,48,1920.26,2278.81,4199.07
1944,49,2033.39,2555.05,4588.44
1944,50,2121.19,2603.61,4724.8
1944,51,2216.79,2780.8,4997.59
1944,52,2440.5,3148.23,5588.73
1944,53,2489.31,3293.89,5783.2
1944,54,2618.22,3706.77,6324.99
1944,55,2628.01,3589.63,6217.64
1944,56,2976.77,4100.43,7077.2
1944,57,3088.26,4273.9,7362.16
1944,58,3344.49,4752.04,8096.53
1944,59,3692.47,5210.87,8903.34
1944,60,3908.7,5263.98,9172.68
1944,61,3899.22,5306.69,9205.91
1944,62,4430.58,6021.63,10452.21
1944,63,4795.75,6331.79,11127.54
1944,64,5196.75,6737.16,11933.91
1944,65,5271.09,6858.43,12129.52
1944,66,5383.93,6710.26,12094.19
1944,67,5984.78,7400.35,13385.13
1944,68,6328.66,7507.67,13836.33
1944,69,6677.53,8259.25,14936.78
1944,70,6926.33,7881.95,14808.28
1944,71,6846.61,7576.35,14422.96
1944,72,7393.23,8165.3,15558.53
1944,73,7664.24,8041.81,15706.05
1944,74,7761.61,7994.91,15756.52
1944,75,7739.5,7719.41,15458.91
1944,76,7833.54,7638.75,15472.29
1944,77,7688.89,7090.74,14779.63
1944,78,7601.55,6751.38,14352.93
1944,79,7412.52,6310.7,13723.22
1944,80,7232.6,5776.26,13008.86
1944,81,6631.94,5120.43,11752.37
1944,82,6271.35,4774.8,11046.15
1944,83,6055.79,4378.35,10434.14
1944,84,5601.31,3672.09,9273.4
1944,85,4678.04,3024.09,7702.13
1944,86,4066.68,2620.52,6687.2
1944,87,3532.35,2119.46,5651.81
1944,88,2912.08,1671.9,4583.98
1944,89,2358.85,1257.84,3616.69
1944,90,1888.41,882.39,2770.8
1944,91,1389.58,651.03,2040.61
1944,92,1094.08,486.85,1580.93
1944,93,884.9,323.87,1208.77
1944,94,617.05,237.07,854.12
1944,95,406.15,159.73,565.88
1944,96,287.38,102.83,390.21
1944,97,205.09,62.46,267.55
1944,98,144.67,31.43,176.1
1944,99,77.29,26.92,104.21
1944,100,47.81,4.89,52.7
1944,101,21.8,11.77,33.57
1944,102,17.1,2,19.1
1944,103,12.94,2,14.94
1944,104,2.73,3,5.73
1944,105,1,0,1
1944,106,0,0,0
1944,107,0,1,1
1944,108,0,0,0
1944,109,0,1,1
1944,110+,0,0,0
1945,0,16453,22371.63,38824.63
1945,1,1598,1903.15,3501.15
1945,2,870,1007.07,1877.07
1945,3,642,767.05,1409.05
1945,4,470,642.05,1112.05
1945,5,480.31,604.76,1085.07
1945,6,385.92,565.47,951.39
1945,7,311.37,437.39,748.76
1945,8,277.64,388.58,666.22
1945,9,251.73,340.98,592.71
1945,10,227.94,330.55,558.49
1945,11,219.41,312.93,532.34
1945,12,236.44,324.07,560.51
1945,13,301.03,384.96,685.99
1945,14,335.16,414.6,749.76
1945,15,390.71,439.61,830.32
1945,16,454.88,518.41,973.29
1945,17,508.52,587.64,1096.16
1945,18,552.66,548.26,1100.92
1945,19,640.26,505.31,1145.57
1945,20,667.43,574.73,1242.16
1945,21,736.51,580.29,1316.8
1945,22,775.6,615.97,1391.57
1945,23,796.7,594.73,1391.43
1945,24,869.78,645.58,1515.36
1945,25,887.46,654.48,1541.94
1945,26,722.14,502.2,1224.34
1945,27,667.4,533.69,1201.09
1945,28,735.26,600.92,1336.18
1945,29,785.71,630.94,1416.65
1945,30,867.32,725.23,1592.55
1945,31,902.46,791.96,1694.42
1945,32,878.69,777.68,1656.37
1945,33,903.03,790.37,1693.4
1945,34,927.49,904.04,1831.53
1945,35,995.5,930.95,1926.45
1945,36,980.97,939.26,1920.23
1945,37,1014.3,1035.2,2049.5
1945,38,1117.56,1134.83,2252.39
1945,39,1144.68,1216.1,2360.78
1945,40,1140.39,1297.74,2438.13
1945,41,1151.4,1369.6,2521
1945,42,1298.41,1543.37,2841.78
1945,43,1355.41,1637.08,2992.49
1945,44,1485.38,1824.68,3310.06
1945,45,1572.79,1963.59,3536.38
1945,46,1538.27,1893.38,3431.65
1945,47,1693.28,2098.46,3791.74
1945,48,1892.8,2169.79,4062.59
1945,49,1922.85,2446.39,4369.24
1945,50,2113.46,2618.86,4732.32
1945,51,2114.88,2701.58,4816.46
1945,52,2373.15,3044.13,5417.28
1945,53,2459.26,3266.52,5725.78
1945,54,2596.24,3568.76,6165
1945,55,2566,3540.24,6106.24
1945,56,2838.23,3983.53,6821.76
1945,57,3079.82,4354.02,7433.84
1945,58,3341.8,4677.71,8019.51
1945,59,3676.16,5066.6,8742.76
1945,60,3844.4,5317.56,9161.96
1945,61,3874.42,5373.1,9247.52
1945,62,4516.72,5817.06,10333.78
1945,63,4829.31,6317.45,11146.76
1945,64,5181.15,6635.27,11816.42
1945,65,5383.54,6946.42,12329.96
1945,66,5260.42,6732.44,11992.86
1945,67,5988.05,7339.2,13327.25
1945,68,6483.43,7633.74,14117.17
1945,69,6930.56,7946.02,14876.58
1945,70,7215.04,8000.57,15215.61
1945,71,6852.17,7754.41,14606.58
1945,72,7778.55,8314.05,16092.6
1945,73,7971.18,8131.48,16102.66
1945,74,8159.06,8192.69,16351.75
1945,75,8247.39,8033.3,16280.69
1945,76,8083.94,7613.58,15697.52
1945,77,7925.96,7277.13,15203.09
1945,78,7860.42,7015.94,14876.36
1945,79,7747.31,6607.01,14354.32
1945,80,7414.93,5950.47,13365.4
1945,81,6820.42,5274.85,12095.27
1945,82,6791.05,5226.24,12017.29
1945,83,6067.84,4330.64,10398.48
1945,84,5846.77,3934.09,9780.86
1945,85,5101.94,3233.78,8335.72
1945,86,4302.71,2661.65,6964.36
1945,87,3669.13,2149.91,5819.04
1945,88,3016.23,1676.59,4692.82
1945,89,2647,1290.66,3937.66
1945,90,2081.81,999.36,3081.17
1945,91,1578.17,614.61,2192.78
1945,92,1142.47,501.65,1644.12
1945,93,917.71,337.46,1255.17
1945,94,675.84,269.06,944.9
1945,95,458.58,166.62,625.2
1945,96,325.32,100.08,425.4
1945,97,196.03,59.64,255.67
1945,98,122.53,33.13,155.66
1945,99,85.27,22.42,107.69
1945,100,45.77,7.1,52.87
1945,101,16.63,8.79,25.42
1945,102,13.69,5.95,19.64
1945,103,6.63,0.29,6.92
1945,104,2.56,0,2.56
1945,105,2,3,5
1945,106,1,0,1
1945,107,0,0,0
1945,108,0,0,0
1945,109,0,0,0
1945,110+,0,0,0
1946,0,17146.15,23642.31,40788.46
1946,1,1354.01,1614.02,2968.03
1946,2,726.01,871,1597.01
1946,3,525.01,681.02,1206.03
1946,4,387.01,568.02,955.03
1946,5,314.5,409.98,724.48
1946,6,300.7,409.28,709.98
1946,7,273.95,338.67,612.62
1946,8,223.25,315.21,538.46
1946,9,196.63,268.88,465.51
1946,10,197.98,285.55,483.53
1946,11,183,262.81,445.81
1946,12,227.62,279.54,507.16
1946,13,212.82,280.74,493.56
1946,14,293.61,347.39,641
1946,15,338.88,417.94,756.82
1946,16,398.31,460.02,858.33
1946,17,413.77,493.06,906.83
1946,18,497.26,412.03,909.29
1946,19,559.8,480.98,1040.78
1946,20,605.58,453.93,1059.51
1946,21,642.38,522,1164.38
1946,22,753.38,492.24,1245.62
1946,23,695.62,528.66,1224.28
1946,24,771.08,616.24,1387.32
1946,25,890.69,676.2,1566.89
1946,26,870.19,702.39,1572.58
1946,27,681.56,600.98,1282.54
1946,28,630.77,592.02,1222.79
1946,29,746.84,626.46,1373.3
1946,30,816.18,725.33,1541.51
1946,31,850.48,827.59,1678.07
1946,32,819.2,814.23,1633.43
1946,33,828.32,842.24,1670.56
1946,34,912.85,915.66,1828.51
1946,35,917.53,958.74,1876.27
1946,36,994.37,978.59,1972.96
1946,37,968.1,1065.53,2033.63
1946,38,1045.74,1168.55,2214.29
1946,39,1087.29,1245.65,2332.94
1946,40,1077.15,1271.6,2348.75
1946,41,1147.04,1380.49,2527.53
1946,42,1281.37,1679.1,2960.47
1946,43,1331.13,1669.41,3000.54
1946,44,1360.35,1788.46,3148.81
1946,45,1558.5,2054.97,3613.47
1946,46,1722.56,2168,3890.56
1946,47,1625.01,2114.33,3739.34
1946,48,1843.86,2273.95,4117.81
1946,49,1983.11,2463.86,4446.97
1946,50,2084.12,2622.86,4706.98
1946,51,2070.37,2679.14,4749.51
1946,52,2208.21,2999.54,5207.75
1946,53,2360.66,3344.01,5704.67
1946,54,2577.72,3426.59,6004.31
1946,55,2599.85,3526.86,6126.71
1946,56,2837.07,4045.15,6882.22
1946,57,2971.86,4221.03,7192.89
1946,58,3414.2,4748.53,8162.73
1946,59,3530.12,5031.64,8561.76
1946,60,3786.61,5083.78,8870.39
1946,61,3962.7,5375.61,9338.31
1946,62,4549.42,5780.54,10329.96
1946,63,4965.73,6246.59,11212.32
1946,64,5015.67,6716.74,11732.41
1946,65,5426.53,6723.75,12150.28
1946,66,5392.58,6788.51,12181.09
1946,67,5929.14,7216.77,13145.91
1946,68,6376.2,7541.53,13917.73
1946,69,6890.76,7898.79,14789.55
1946,70,7344.17,8111.41,15455.58
1946,71,7217.79,7938.81,15156.6
1946,72,7975.91,8592.84,16568.75
1946,73,8412.59,8476.52,16889.11
1946,74,8324.78,8311.85,16636.63
1946,75,8492.2,8309.56,16801.76
1946,76,8623.54,8250.72,16874.26
1946,77,7937.46,7417.09,15354.55
1946,78,8271.98,7451.64,15723.62
1946,79,8177.08,6955.39,15132.47
1946,80,7670.92,6353.33,14024.25
1946,81,7131.84,5632.48,12764.32
1946,82,7200.01,5325.85,12525.86
1946,83,6817.42,4774.41,11591.83
1946,84,6035.04,4179.19,10214.23
1946,85,5409.13,3558.92,8968.05
1946,86,4893.65,2894.58,7788.23
1946,87,3964.78,2258.93,6223.71
1946,88,3301.57,1783.97,5085.54
1946,89,2849.01,1421.69,4270.7
1946,90,2219.51,1091.33,3310.84
1946,91,1697.78,762.81,2460.59
1946,92,1323.22,525.35,1848.57
1946,93,993.86,368.94,1362.8
1946,94,782.67,251.6,1034.27
1946,95,585.23,198.48,783.71
1946,96,361.51,121.53,483.04
1946,97,232.83,65.3,298.13
1946,98,156.5,39.96,196.46
1946,99,76.36,30.31,106.67
1946,100,50.94,9.63,60.57
1946,101,27.89,8.09,35.98
1946,102,14.84,3.71,18.55
1946,103,11.6,2,13.6
1946,104,1.3,2,3.3
1946,105,2,1,3
1946,106,1,0,1
1946,107,1,0,1
1946,108,1,0,1
1946,109,0,0,0
1946,110+,0,0,0
1947,0,18967.08,25849.11,44816.19
1947,1,1520.01,1825.01,3345.02
1947,2,736,930.01,1666.01
1947,3,512,695.01,1207.01
1947,4,393,533,926
1947,5,345.05,484.64,829.69
1947,6,276.17,387.09,663.26
1947,7,252.65,359.74,612.39
1947,8,224.48,329.68,554.16
1947,9,209.65,284.84,494.49
1947,10,199.14,268.85,467.99
1947,11,176.78,255.94,432.72
1947,12,202.5,237.72,440.22
1947,13,228.32,265.18,493.5
1947,14,263.24,293.32,556.56
1947,15,347.76,399.91,747.67
1947,16,373.83,458.09,831.92
1947,17,464.95,484.64,949.59
1947,18,508.13,449.55,957.68
1947,19,585.35,456.81,1042.16
1947,20,609.44,413.8,1023.24
1947,21,663.62,531.87,1195.49
1947,22,672.7,602.37,1275.07
1947,23,748.69,596.31,1345
1947,24,755.57,641.69,1397.26
1947,25,771.84,720.54,1492.38
1947,26,881.46,766.06,1647.52
1947,27,841.96,815.29,1657.25
1947,28,721.29,627.23,1348.52
1947,29,645.47,653.89,1299.36
1947,30,710.29,697.82,1408.11
1947,31,705.95,713.34,1419.29
1947,32,809.19,833.04,1642.23
1947,33,861.06,881.89,1742.95
1947,34,856.52,939.93,1796.45
1947,35,882.06,933.24,1815.3
1947,36,965.5,1034.32,1999.82
1947,37,968.26,1093.31,2061.57
1947,38,1002.37,1149.18,2151.55
1947,39,1048.82,1263.96,2312.78
1947,40,1098.02,1333.9,2431.92
1947,41,1153.57,1315.01,2468.58
1947,42,1266.87,1545.56,2812.43
1947,43,1299.91,1704.55,3004.46
1947,44,1361.68,1787,3148.68
1947,45,1376.07,1994.42,3370.49
1947,46,1604.53,2258.01,3862.54
1947,47,1783.9,2412.31,4196.21
1947,48,1718.16,2288.3,4006.46
1947,49,1980.36,2587.99,4568.35
1947,50,2068.32,2671.47,4739.79
1947,51,2052.45,2774.11,4826.56
1947,52,2275.59,3172.98,5448.57
1947,53,2401.75,3307.07,5708.82
1947,54,2601.94,3596.41,6198.35
1947,55,2510.95,3592.25,6103.2
1947,56,2906.07,4119.78,7025.85
1947,57,3005.1,4377.25,7382.35
1947,58,3324.02,4678.7,8002.72
1947,59,3606.89,5230.1,8836.99
1947,60,3760.6,5145.28,8905.88
1947,61,3862.09,5372.55,9234.64
1947,62,4536.29,6155.72,10692.01
1947,63,4723.23,6644.79,11368.02
1947,64,4975.87,6874.74,11850.61
1947,65,5315,6852.41,12167.41
1947,66,5427.64,6931,12358.64
1947,67,6242.56,7490.3,13732.86
1947,68,6449.73,7798.33,14248.06
1947,69,7071.16,8431.06,15502.22
1947,70,7538.11,8460.85,15998.96
1947,71,7463.54,8315.13,15778.67
1947,72,8335.7,9100.22,17435.92
1947,73,8768.59,9231.11,17999.7
1947,74,8999.21,9317.84,18317.05
1947,75,8806.33,8777.86,17584.19
1947,76,9158.08,8930.16,18088.24
1947,77,8845.22,8381.26,17226.48
1947,78,8728.78,8026.11,16754.89
1947,79,8689.73,7711.75,16401.48
1947,80,8281.18,7070.85,15352.03
1947,81,7586.51,6071.1,13657.61
1947,82,7620.84,5886.19,13507.03
1947,83,7212.15,5311.11,12523.26
1947,84,6640.42,4660.85,11301.27
1947,85,5788.91,3866.78,9655.69
1947,86,5348.47,3415.17,8763.64
1947,87,4494.32,2763.4,7257.72
1947,88,3432.46,1930.42,5362.88
1947,89,2937.91,1511.27,4449.18
1947,90,2438.24,1149.06,3587.3
1947,91,1851.78,875.38,2727.16
1947,92,1428.18,586.34,2014.52
1947,93,1054.4,402.97,1457.37
1947,94,803.43,292.25,1095.68
1947,95,561.75,196.14,757.89
1947,96,440.54,120.23,560.77
1947,97,260.85,67.51,328.36
1947,98,175.24,55.31,230.55
1947,99,99.07,22.62,121.69
1947,100,52.22,10.22,62.44
1947,101,27,3.73,30.73
1947,102,18.96,5.25,24.21
1947,103,11.7,1,12.7
1947,104,4.67,0,4.67
1947,105,0,1,1
1947,106,0,1,1
1947,107,0,0,0
1947,108,1,0,1
1947,109,0,0,0
1947,110+,0,0,0
1948,0,13682,18917.11,32599.11
1948,1,1353,1562.01,2915.01
1948,2,602,775,1377
1948,3,450,540.01,990.01
1948,4,348,491,839
1948,5,315.01,413.83,728.84
1948,6,246.82,357.57,604.39
1948,7,185.61,296.27,481.88
1948,8,168.39,247.89,416.28
1948,9,175.16,241.46,416.62
1948,10,174.57,229.67,404.24
1948,11,173.14,228.31,401.45
1948,12,181.56,225.07,406.63
1948,13,193.82,223.96,417.78
1948,14,238.89,238.98,477.87
1948,15,305.81,302.94,608.75
1948,16,385.71,398.18,783.89
1948,17,400.61,442.51,843.12
1948,18,487.48,374.93,862.41
1948,19,482.38,338.47,820.85
1948,20,557.31,412.88,970.19
1948,21,547.62,489.39,1037.01
1948,22,613.37,530.75,1144.12
1948,23,639.54,573.96,1213.5
1948,24,648.16,620.03,1268.19
1948,25,683.55,658.13,1341.68
1948,26,729.03,642.82,1371.85
1948,27,789.96,728.25,1518.21
1948,28,794.33,758.44,1552.77
1948,29,614.13,619.38,1233.51
1948,30,605.51,593.4,1198.91
1948,31,636,660.89,1296.89
1948,32,717.75,692.19,1409.94
1948,33,746.75,822.3,1569.05
1948,34,797.99,844.22,1642.21
1948,35,805.09,903.75,1708.84
1948,36,843.42,899.08,1742.5
1948,37,840.58,968.01,1808.59
1948,38,939.56,1082.53,2022.09
1948,39,946.36,1155.64,2102
1948,40,1019.7,1278.6,2298.3
1948,41,1014.38,1316.31,2330.69
1948,42,1212.14,1478.01,2690.15
1948,43,1152.95,1530.71,2683.66
1948,44,1235.82,1698.39,2934.21
1948,45,1373.21,1894.43,3267.64
1948,46,1429.92,2020.22,3450.14
1948,47,1613.42,2310.09,3923.51
1948,48,1765.7,2442.09,4207.79
1948,49,1765.75,2447.19,4212.94
1948,50,1885.63,2463.61,4349.24
1948,51,2029.44,2593.21,4622.65
1948,52,2214.23,2952.21,5166.44
1948,53,2327.99,3101.61,5429.6
1948,54,2422.72,3328.39,5751.11
1948,55,2508.16,3558.97,6067.13
1948,56,2668.27,3872.93,6541.2
1948,57,2745.79,4163.64,6909.43
1948,58,3121.72,4541.14,7662.86
1948,59,3377.05,4799.4,8176.45
1948,60,3593.48,4990.69,8584.17
1948,61,3631.73,5257.09,8888.82
1948,62,4179.49,5763.86,9943.35
1948,63,4480.77,6153.98,10634.75
1948,64,4787.55,6645.46,11433.01
1948,65,5060.51,6634.71,11695.22
1948,66,5141.29,6584.26,11725.55
1948,67,5831.54,7233.52,13065.06
1948,68,6172.24,7399.48,13571.72
1948,69,6500.42,7800.14,14300.56
1948,70,6893.62,7820.8,14714.42
1948,71,7080.95,7792.58,14873.53
1948,72,7738.93,8541.81,16280.74
1948,73,8022.59,8591.44,16614.03
1948,74,8315.91,8551.5,16867.41
1948,75,8388.52,8189.95,16578.47
1948,76,8342.88,7955.62,16298.5
1948,77,8094.62,7840.45,15935.07
1948,78,8309.74,7347.47,15657.21
1948,79,7850.24,6928.65,14778.89
1948,80,7567.32,6173.45,13740.77
1948,81,7054.82,5589.56,12644.38
1948,82,6815.96,5246.45,12062.41
1948,83,6409.74,4762.11,11171.85
1948,84,6127.15,4162.52,10289.67
1948,85,5299.51,3413.41,8712.92
1948,86,4556.1,2787.6,7343.7
1948,87,4020.25,2409.79,6430.04
1948,88,3356.95,1776.01,5132.96
1948,89,2654.2,1348.23,4002.43
1948,90,2126.77,981.38,3108.15
1948,91,1699.67,769.06,2468.73
1948,92,1332.69,491.16,1823.85
1948,93,926.82,359.72,1286.54
1948,94,659.07,270.7,929.77
1948,95,522.13,144.62,666.75
1948,96,379.06,107.5,486.56
1948,97,248.49,66.83,315.32
1948,98,170.91,25.88,196.79
1948,99,102.06,21.15,123.21
1948,100,59.31,9.46,68.77
1948,101,23.28,7.96,31.24
1948,102,21.21,3.59,24.8
1948,103,13.92,2,15.92
1948,104,3.62,0,3.62
1948,105,0,0,0
1948,106,2,0,2
1948,107,2,0,2
1948,108,0,0,0
1948,109,0,0,0
1948,110+,0,0,0
1949,0,12302.08,16859.43,29161.51
1949,1,1113.01,1341.12,2454.13
1949,2,688,768.07,1456.07
1949,3,415,562.04,977.04
1949,4,299,446.04,745.04
1949,5,273.64,396.19,669.83
1949,6,237.02,331.88,568.9
1949,7,176.51,287,463.51
1949,8,173.08,251.53,424.61
1949,9,129.76,223.52,353.28
1949,10,162.98,201.28,364.26
1949,11,148.62,211.4,360.02
1949,12,142.13,193.27,335.4
1949,13,181.52,212.89,394.41
1949,14,207.76,269.25,477.01
1949,15,251.28,299.86,551.14
1949,16,284.72,370.75,655.47
1949,17,337.49,359.43,696.92
1949,18,391.56,367.92,759.48
1949,19,460.96,370.2,831.16
1949,20,470.65,437.12,907.77
1949,21,508.45,501.09,1009.54
1949,22,563.32,576.95,1140.27
1949,23,598.29,558.71,1157
1949,24,614.31,620.38,1234.69
1949,25,633.08,589.92,1223
1949,26,641.22,604.22,1245.44
1949,27,679.37,678.3,1357.67
1949,28,721.56,737.12,1458.68
1949,29,751.78,731.7,1483.48
1949,30,599.16,590.94,1190.1
1949,31,556.44,591.38,1147.82
1949,32,617.76,622.95,1240.71
1949,33,636.12,651.61,1287.73
1949,34,745.52,738.39,1483.91
1949,35,800.17,864.22,1664.39
1949,36,787.85,924.78,1712.63
1949,37,857.77,1002,1859.77
1949,38,937.93,1017.91,1955.84
1949,39,980.32,1128.48,2108.8
1949,40,1035.25,1254.97,2290.22
1949,41,1008.95,1303.37,2312.32
1949,42,1135.73,1458.94,2594.67
1949,43,1197.58,1540.69,2738.27
1949,44,1293.5,1736.59,3030.09
1949,45,1364.76,1888.17,3252.93
1949,46,1424.37,2069.47,3493.84
1949,47,1553.59,2189.96,3743.55
1949,48,1769.43,2543.67,4313.1
1949,49,1958.88,2722.58,4681.46
1949,50,1971.03,2643.1,4614.13
1949,51,2008.17,2679.75,4687.92
1949,52,2294.35,3053.89,5348.24
1949,53,2295.59,3329.57,5625.16
1949,54,2597.91,3515.76,6113.67
1949,55,2513.98,3635.84,6149.82
1949,56,2862.57,3992.15,6854.72
1949,57,2954.39,4250.09,7204.48
1949,58,3306.43,4646.62,7953.05
1949,59,3557.68,5225.77,8783.45
1949,60,3697.73,5243.23,8940.96
1949,61,3775.89,5522.7,9298.59
1949,62,4444.74,6064.87,10509.61
1949,63,4870.25,6687.77,11558.02
1949,64,5095.46,7112.35,12207.81
1949,65,5397.97,7128.98,12526.95
1949,66,5773.28,7077.01,12850.29
1949,67,6102.99,7748.74,13851.73
1949,68,6814.14,7997.23,14811.37
1949,69,7191.7,8317.41,15509.11
1949,70,7703.61,8487.74,16191.35
1949,71,7786.7,8339.91,16126.61
1949,72,8837.92,9329.33,18167.25
1949,73,9263.23,9520.99,18784.22
1949,74,9485.68,9637.91,19123.59
1949,75,9440.54,9326.22,18766.76
1949,76,9703,9047.54,18750.54
1949,77,9139.34,8529.99,17669.33
1949,78,9477.57,8322.61,17800.18
1949,79,9275.72,7903.38,17179.1
1949,80,8843.01,7197.11,16040.12
1949,81,8524.57,6334.03,14858.6
